FILESTATUS,CEER,STATEDIST,GRAD YR
VOID,423,DCOL,2019
VOID,345,KS01,2019
ACCEPTED,627,MI14,2019
VOID,0,PA13,2019
VOID,381,IL07,2019
ACCEPTED,570,FL24,2019
VOID,364,AL07,2019
VOID,374,GA04,2019
VOID,0,NY12,2019
DISQUALIFIED,435,PA12,2019
DISQUALIFIED,430,KS02,2019
VOID,409,SC04,2019
VOID,0,GA04,2019
VOID,0,WV02,2019
VOID,363,OH01,2019
VOID,0,SC04,2019
VOID,0,CA29,2019
VOID,0,NY05,2019
VOID,617,TX21,2019
DISQUALIFIED,436,NC09,2019
VOID,0,GA02,2019
VOID,570,OH05,2019
VOID,0,AL07,2019
VOID,0,TX14,2019
VOID,0,VA03,2019
VOID,0,AL02,2019
DISQUALIFIED,487,NJ10,2019
VOID,0,TN02,2019
VOID,0,TX10,2019
VOID,0,VA07,2019
VOID,490,NC13,2019
VOID,397,GA06,2019
VOID,0,AR04,2019
VOID,586,AL05,2019
DISQUALIFIED,533,TN06,2019
DISQUALIFIED,523,GA03,2019
VOID,437,LA04,2019
VOID,0,NY17,2019
ACCEPTED,583,IL02,2019
VOID,403,IN01,2019
ACCEPTED,538,NC04,2019
VOID,0,NH01,2019
DISQUALIFIED,437,CA43,2019
VOID,0,GA08,2019
DISQUALIFIED,470,TN01,2019
VOID,0,SC01,2019
VOID,524,PA01,2019
ACCEPTED,545,AL06,2019
VOID,0,KY02,2019
VOID,444,SC02,2019
VOID,396,NY08,2019
ACCEPTED,504,AR02,2019
VOID,412,VA03,2019
VOID,475,VA01,2019
VOID,509,NJ08,2019
VOID,0,MS01,2019
VOID,0,CA46,2019
VOID,477,NY05,2019
VOID,469,NC04,2019
VOID,0,NC02,2019
VOID,521,GA05,2019
VOID,448,SC01,2019
VOID,0,GA08,2019
VOID,0,GA12,2019
VOID,591,TX03,2019
VOID,0,SC06,2019
VOID,0,OH01,2019
ACCEPTED,544,VA11,2019
DISQUALIFIED,428,MD01,2019
VOID,0,NJ13,2019
VOID,637,NJ10,2019
DISQUALIFIED,655,MD04,2019
VOID,0,GA12,2019
DISQUALIFIED,638,DCOL,2019
VOID,593,FL01,2019
VOID,0,PA02,2019
VOID,0,SC05,2019
VOID,364,UT03,2019
ACCEPTED,539,TX28,2019
VOID,335,MD02,2019
VOID,372,KY03,2019
DISQUALIFIED,407,CA26,2019
VOID,412,MD08,2019
VOID,359,TX24,2019
VOID,349,MI11,2019
ACCEPTED,484,KY03,2019
VOID,0,GA13,2019
ACCEPTED,454,GA06,2019
ACCEPTED,535,AL01,2019
VOID,489,VA09,2019
DISQUALIFIED,549,VA10,2019
VOID,486,TX02,2019
VOID,0,TX10,2019
ACCEPTED,591,GA05,2019
VOID,410,MD04,2019
VOID,418,GA05,2019
VOID,0,CA52,2019
VOID,565,MA05,2019
VOID,557,MD01,2019
VOID,590,TX25,2019
DISQUALIFIED,458,NC12,2019
VOID,482,MD03,2019
OFFER WITHDRAWN,601,NY27,2019
VOID,0,GA13,2019
VOID,537,NY26,2019
DECLINED,618,VA01,2019
DISQUALIFIED,479,NY13,2019
VOID,490,TX31,2019
VOID,0,NJ08,2019
VOID,512,CA23,2019
VOID,580,FL08,2019
DISQUALIFIED,582,MI13,2019
VOID,0,AL07,2019
VOID,511,AKAL,2019
VOID,478,NC03,2019
DISQUALIFIED,542,GA03,2019
ACCEPTED,620,WA03,2019
VOID,296,MS03,2019
VOID,0,MA08,2019
VOID,430,OH11,2019
DISQUALIFIED,497,NJ11,2019
VOID,378,VA02,2019
VOID,0,MD06,2019
VOID,0,DCOL,2019
VOID,0,TX01,2019
DISQUALIFIED,505,MI08,2019
VOID,360,OK01,2019
VOID,569,TX04,2019
VOID,446,SC02,2019
VOID,482,LA04,2019
VOID,0,VA08,2019
VOID,0,MD05,2019
ACCEPTED,470,GA13,2019
VOID,0,DCOL,2019
VOID,0,NJ02,2019
VOID,0,MI13,2019
VOID,0,NY15,2019
VOID,512,MS01,2019
VOID,0,MN06,2019
ACCEPTED,522,FL14,2019
VOID,532,CA50,2019
VOID,0,SC07,2019
VOID,348,GA04,2019
VOID,0,MS01,2019
VOID,505,GA06,2019
VOID,393,FL05,2019
VOID,0,WI04,2019
DISQUALIFIED,412,NC09,2019
ACCEPTED,634,GA03,2019
VOID,0,OH11,2019
VOID,463,TX24,2019
VOID,459,CA37,2019
VOID,504,OH08,2019
VOID,0,GA13,2019
VOID,0,NY23,2019
VOID,271,GA13,2019
VOID,381,NV03,2019
VOID,605,TX09,2019
VOID,384,TX31,2019
VOID,0,KS03,2019
VOID,0,MO04,2019
DISQUALIFIED,516,GA12,2019
VOID,445,FL14,2019
VOID,0,PA01,2019
VOID,483,TX18,2019
VOID,578,GA03,2019
VOID,0,IL02,2019
ACCEPTED,636,KS04,2019
VOID,0,NY02,2019
ACCEPTED,688,CA47,2019
VOID,512,GA01,2019
VOID,532,VA04,2019
ACCEPTED,529,MA03,2019
VOID,0,TX03,2019
VOID,424,NV03,2019
VOID,405,GA12,2019
VOID,360,NY05,2019
VOID,267,CA44,2019
VOID,406,MD05,2019
ACCEPTED,587,OR01,2019
ACCEPTED,634,TX10,2019
ACCEPTED,570,VA07,2019
VOID,423,MD04,2019
ACCEPTED,609,NY15,2019
VOID,537,MD05,2019
VOID,451,VA11,2019
VOID,647,NY13,2019
VOID,0,TX06,2019
ACCEPTED,530,NJ10,2019
VOID,407,MD04,2019
VOID,363,NY20,2019
VOID,382,CA07,2019
VOID,626,FL16,2019
VOID,467,FL19,2019
VOID,626,MS03,2019
VOID,619,TX31,2019
VOID,550,NY15,2019
ACCEPTED,600,TX27,2019
ACCEPTED,626,TN09,2019
VOID,517,FL25,2019
VOID,304,AL05,2019
VOID,0,VA03,2019
ACCEPTED,482,WA10,2019
VOID,0,GA13,2019
VOID,0,SC04,2019
VOID,0,AL05,2019
VOID,0,NY08,2019
ACCEPTED,563,SC02,2019
VOID,481,MD06,2019
ACCEPTED,538,GA02,2019
ACCEPTED,475,IL02,2019
VOID,0,OH09,2019
VOID,368,MD05,2019
VOID,424,GA05,2019
ACCEPTED,496,UT02,2019
VOID,614,MI05,2019
DISQUALIFIED,453,NC13,2019
ACCEPTED,564,KY03,2019
VOID,383,NY08,2019
DISQUALIFIED,534,MS01,2019
VOID,593,VA03,2019
VOID,370,CA06,2019
VOID,0,CA06,2019
VOID,460,GA12,2019
VOID,502,AL02,2019
VOID,282,FL01,2019
VOID,489,VA03,2019
ACCEPTED,594,GA08,2019
VOID,380,FL09,2019
VOID,458,OH11,2019
VOID,0,TX31,2019
VOID,323,IN05,2019
VOID,408,NJ10,2019
VOID,372,TN03,2019
VOID,552,WA01,2019
DECLINED,622,NY10,2019
VOID,517,NY11,2019
VOID,388,NJ08,2019
VOID,528,NC07,2019
VOID,426,FL24,2019
VOID,436,NC06,2019
VOID,572,GA01,2019
ACCEPTED,642,VA11,2019
VOID,0,AL01,2019
ACCEPTED,588,CA30,2019
VOID,0,GA05,2019
DISQUALIFIED,511,IL01,2019
VOID,421,GA09,2019
VOID,0,AL05,2019
VOID,552,KY02,2019
VOID,296,FL20,2019
VOID,412,AKAL,2019
VOID,276,NJ01,2019
VOID,512,GA05,2019
VOID,0,NC03,2019
VOID,487,NC01,2019
VOID,0,DCOL,2019
VOID,474,NC02,2019
ACCEPTED,578,AZ02,2019
DISQUALIFIED,519,MI09,2019
VOID,574,TX18,2019
VOID,0,GA13,2019
DISQUALIFIED,454,IL02,2019
ACCEPTED,582,MA04,2019
DISQUALIFIED,431,MS02,2019
DISQUALIFIED,456,GA03,2019
DISQUALIFIED,528,IL12,2019
VOID,362,CA44,2019
VOID,528,GA05,2019
DISQUALIFIED,452,NY20,2019
VOID,500,PA01,2019
DISQUALIFIED,556,WA10,2019
VOID,554,AL03,2019
DISQUALIFIED,516,NC06,2019
VOID,424,FL09,2019
VOID,429,GA01,2019
VOID,357,OH10,2019
VOID,0,FL11,2019
VOID,0,SC05,2019
VOID,524,KY02,2019
VOID,0,SC06,2019
VOID,0,CA04,2019
VOID,0,PA01,2019
VOID,0,MI04,2019
VOID,0,NY16,2019
VOID,404,FL01,2019
ACCEPTED,520,CO05,2019
VOID,422,NC05,2019
VOID,247,AL06,2019
VOID,458,TX12,2019
DISQUALIFIED,427,OH16,2019
DISQUALIFIED,513,GUAL,2019
VOID,417,TX07,2019
VOID,419,MS04,2019
VOID,373,FL26,2019
VOID,439,OK02,2019
VOID,0,NJ04,2019
VOID,0,MD01,2019
VOID,0,NJ10,2019
VOID,625,GA04,2019
DISQUALIFIED,418,CA44,2019
VOID,0,AL02,2019
VOID,377,GA05,2019
VOID,0,GA12,2019
VOID,417,TN07,2019
VOID,263,NC01,2019
VOID,0,NY15,2019
VOID,528,MA05,2019
ACCEPTED,532,AL02,2019
VOID,0,TX09,2019
VOID,363,TX28,2019
VOID,0,FL05,2019
VOID,530,TX22,2019
VOID,0,NY10,2019
VOID,488,TN03,2019
VOID,572,CA52,2019
VOID,0,IL01,2019
VOID,0,NY09,2019
VOID,468,NC04,2019
VOID,523,SC07,2019
VOID,406,VA09,2019
VOID,373,MO07,2019
VOID,0,NC02,2019
VOID,431,NC04,2019
ACCEPTED,575,FL04,2019
VOID,436,SC06,2019
VOID,350,SC02,2019
VOID,0,MS03,2019
VOID,367,CA20,2019
VOID,0,VA01,2019
VOID,458,FL21,2019
ACCEPTED,533,VA10,2019
VOID,0,CA50,2019
VOID,0,OH06,2019
VOID,450,FL02,2019
VOID,316,GA04,2019
VOID,452,NJ08,2019
VOID,0,NJ11,2019
VOID,0,MS02,2019
VOID,563,TX10,2019
VOID,0,VA04,2019
VOID,330,FL20,2019
DISQUALIFIED,445,IL02,2019
VOID,621,IL09,2019
VOID,297,GA09,2019
DISQUALIFIED,498,MI06,2019
VOID,439,NV04,2019
VOID,0,MD04,2019
VOID,262,PA18,2019
VOID,500,LA05,2019
VOID,416,CT03,2019
VOID,254,NC02,2019
DECLINED,633,VA08,2019
VOID,411,NY10,2019
ACCEPTED,532,IL11,2019
VOID,378,NY19,2019
VOID,424,FL24,2019
VOID,433,NJ10,2019
VOID,454,ID01,2019
VOID,484,AZ04,2019
VOID,479,TX14,2019
DISQUALIFIED,526,VA04,2019
VOID,453,MD07,2019
VOID,384,MD07,2019
VOID,430,FL26,2019
VOID,0,NJ10,2019
VOID,554,MD05,2019
VOID,479,TX20,2019
VOID,0,IL01,2019
VOID,0,WI04,2019
VOID,0,NC02,2019
VOID,313,NY18,2019
VOID,424,TN07,2019
VOID,0,CA08,2019
VOID,0,IL02,2019
VOID,398,DCOL,2019
VOID,583,AL06,2019
VOID,428,IN05,2019
VOID,588,NY18,2019
VOID,412,WA04,2019
VOID,350,FL20,2019
VOID,452,AL07,2019
VOID,389,NY18,2019
VOID,474,IL13,2019
VOID,504,FL20,2019
DISQUALIFIED,455,TX30,2019
VOID,475,TX30,2019
VOID,0,WA10,2019
VOID,0,NC10,2019
ACCEPTED,471,IL02,2019
VOID,390,WV02,2019
VOID,0,OH03,2019
VOID,645,NY18,2019
VOID,414,GA11,2019
VOID,445,NC12,2019
VOID,471,GA04,2019
VOID,422,AR01,2019
VOID,619,FL06,2019
VOID,412,NJ12,2019
VOID,143,MS02,2019
VOID,344,WA02,2019
VOID,0,AL01,2019
OFFER WITHDRAWN,588,MI13,2019
VOID,0,WI04,2019
DISQUALIFIED,461,VA03,2019
VOID,0,WA10,2019
VOID,0,TX02,2019
VOID,411,GA01,2019
ACCEPTED,454,MO05,2019
VOID,313,OH01,2019
VOID,578,MD06,2019
VOID,557,TN08,2019
ACCEPTED,483,GA02,2019
VOID,320,PA13,2019
DECLINED,633,MD01,2019
VOID,547,DCOL,2019
VOID,357,MD02,2019
DISQUALIFIED,574,TX01,2019
ACCEPTED,515,VA11,2019
VOID,0,FL09,2019
VOID,456,IL07,2019
VOID,0,GA02,2019
ACCEPTED,595,MD04,2019
DISQUALIFIED,457,NM03,2019
ACCEPTED,493,TX32,2019
VOID,459,OH11,2019
VOID,486,IL12,2019
VOID,354,MO05,2019
VOID,668,CA50,2019
ACCEPTED,574,CA07,2019
DISQUALIFIED,464,CO07,2019
VOID,0,IL01,2019
VOID,0,NY06,2019
VOID,0,CA53,2019
VOID,0,IL10,2019
ACCEPTED,545,CA07,2019
VOID,0,FL18,2019
VOID,420,OH03,2019
ACCEPTED,589,GA03,2019
VOID,450,GA10,2019
VOID,0,AL02,2019
VOID,407,LA04,2019
VOID,0,NJ07,2019
VOID,0,NM03,2019
VOID,510,TX04,2019
DECLINED,637,AL05,2019
ACCEPTED,516,AZ02,2019
VOID,478,NY18,2019
VOID,403,MO04,2019
VOID,567,NC12,2019
DISQUALIFIED,544,NC07,2019
VOID,0,MA04,2019
VOID,472,MS04,2019
VOID,478,KY03,2019
VOID,0,NC10,2019
VOID,0,GA12,2019
DISQUALIFIED,490,IL02,2019
VOID,0,GA11,2019
VOID,440,SC02,2019
ACCEPTED,584,CA08,2019
VOID,474,GA01,2019
VOID,517,MI13,2019
VOID,361,VA03,2019
ACCEPTED,549,LA05,2019
DISQUALIFIED,486,MD05,2019
VOID,558,MD05,2019
VOID,467,OH03,2019
VOID,494,NY26,2019
VOID,358,NC13,2019
VOID,373,NC07,2019
VOID,585,GA06,2019
VOID,485,MI13,2019
VOID,554,IL04,2019
VOID,0,LA04,2019
VOID,355,AL05,2019
VOID,426,TX18,2019
VOID,301,CA51,2019
VOID,0,CA51,2019
VOID,0,TX07,2019
VOID,0,FL23,2019
ACCEPTED,593,TX22,2019
VOID,553,TX18,2019
DISQUALIFIED,357,TX31,2019
VOID,0,IN07,2019
DISQUALIFIED,510,TX16,2019
VOID,0,DCOL,2019
VOID,318,NJ02,2019
DISQUALIFIED,441,VA01,2019
VOID,618,NY09,2019
VOID,0,TX09,2019
VOID,515,SC06,2019
VOID,0,MI02,2019
VOID,426,SC04,2019
VOID,578,AL05,2019
VOID,0,MD08,2019
VOID,408,CA46,2019
VOID,0,GA04,2019
VOID,0,MD01,2019
VOID,0,MD04,2019
VOID,385,FL01,2019
VOID,217,TX01,2019
VOID,500,NC01,2019
VOID,522,MS01,2019
DISQUALIFIED,553,AZ04,2019
VOID,405,GA13,2019
DISQUALIFIED,500,NJ09,2019
DISQUALIFIED,453,OH04,2019
VOID,399,SC01,2019
VOID,322,DCOL,2019
VOID,553,NJ02,2019
VOID,468,GA02,2019
DISQUALIFIED,491,FL05,2019
VOID,554,AR01,2019
VOID,424,OK04,2019
DISQUALIFIED,491,CA13,2019
VOID,463,GA05,2019
VOID,396,OK04,2019
VOID,436,SC06,2019
DISQUALIFIED,448,GA10,2019
DISQUALIFIED,419,ME02,2019
DISQUALIFIED,453,NJ12,2019
VOID,0,CA16,2019
ACCEPTED,582,TX09,2019
VOID,371,MI13,2019
VOID,0,IL01,2019
VOID,593,MI05,2019
VOID,0,NY05,2019
VOID,0,FL22,2019
DISQUALIFIED,467,SC04,2019
ACCEPTED,665,MD04,2019
VOID,444,TN04,2019
VOID,304,FL24,2019
VOID,510,TN01,2019
VOID,432,NY18,2019
VOID,474,TX18,2019
VOID,428,SC05,2019
VOID,333,IL07,2019
VOID,432,GA02,2019
VOID,496,NJ07,2019
DISQUALIFIED,464,IL02,2019
DISQUALIFIED,535,AL03,2019
DISQUALIFIED,595,VIAL,2019
ACCEPTED,453,PA12,2019
VOID,401,TN05,2019
VOID,485,OH03,2019
VOID,430,AL05,2019
VOID,459,GA04,2019
UNRESOLVED,509,VA02,2019
VOID,0,GA13,2019
VOID,522,IL18,2019
VOID,467,AR03,2019
VOID,363,AZ03,2019
VOID,509,LA02,2019
VOID,516,NJ02,2019
VOID,414,IL01,2019
DISQUALIFIED,494,MO02,2019
VOID,466,NJ08,2019
VOID,510,MI13,2019
DISQUALIFIED,478,TX05,2019
VOID,457,NJ12,2019
VOID,485,GA10,2019
ACCEPTED,515,VA04,2019
VOID,398,GA03,2019
DISQUALIFIED,497,TX18,2019
DISQUALIFIED,428,AL05,2019
VOID,561,GA06,2019
VOID,0,OH13,2019
VOID,0,WA10,2019
DISQUALIFIED,452,TX30,2019
DISQUALIFIED,543,TX24,2019
VOID,414,LA03,2019
VOID,474,CA46,2019
VOID,501,GA05,2019
VOID,0,TN01,2019
VOID,328,CO05,2019
VOID,0,GA04,2019
VOID,422,TN04,2019
VOID,0,MS02,2019
VOID,0,PA12,2019
VOID,465,KY01,2019
VOID,0,NJ12,2019
VOID,423,CT01,2019
VOID,0,MD01,2019
VOID,325,MD05,2019
VOID,493,NC13,2019
VOID,506,GA02,2019
VOID,558,AL05,2019
VOID,480,AL07,2019
VOID,0,WV02,2019
VOID,541,OH11,2019
VOID,478,MI13,2019
VOID,0,GA05,2019
ACCEPTED,413,GA04,2019
VOID,0,GA03,2019
ACCEPTED,568,MN03,2019
DISQUALIFIED,514,GA07,2019
VOID,395,NJ07,2019
VOID,573,VA08,2019
VOID,453,OH10,2019
VOID,379,NC02,2019
VOID,0,TX03,2019
DISQUALIFIED,430,NY18,2019
VOID,449,VA02,2019
VOID,423,LA03,2019
VOID,349,TN03,2019
VOID,0,FL24,2019
ACCEPTED,513,NY13,2019
VOID,623,VA03,2019
VOID,0,FL16,2019
VOID,0,GA13,2019
VOID,0,GA13,2019
VOID,465,AL05,2019
VOID,469,TX20,2019
VOID,398,GA13,2019
DISQUALIFIED,469,VA10,2019
VOID,541,MD04,2019
DISQUALIFIED,483,VA01,2019
VOID,0,PA04,2019
VOID,0,TN09,2019
VOID,0,IL07,2019
VOID,310,VA01,2019
VOID,0,GA12,2019
VOID,320,TX14,2019
VOID,0,MO01,2019
DISQUALIFIED,576,MD02,2019
DISQUALIFIED,504,GA07,2019
VOID,552,FL16,2019
ACCEPTED,606,OK05,2019
VOID,377,MD05,2019
VOID,368,OK05,2019
VOID,423,VIAL,2019
DISQUALIFIED,584,GA07,2019
ACCEPTED,572,TN09,2019
VOID,571,NY18,2019
ACCEPTED,492,MD05,2019
VOID,365,FL24,2019
VOID,376,FL24,2019
VOID,0,NY08,2019
VOID,465,CT03,2019
ACCEPTED,453,NJ10,2019
VOID,492,OH03,2019
VOID,551,TN09,2019
VOID,0,CA45,2019
VOID,0,IA03,2019
VOID,375,MS01,2019
VOID,0,NY18,2019
VOID,465,FL25,2019
DISQUALIFIED,454,IL01,2019
DISQUALIFIED,556,SC03,2019
VOID,0,SC06,2019
DISQUALIFIED,444,IL06,2019
DISQUALIFIED,416,GA05,2019
VOID,0,TX31,2019
VOID,452,TX23,2019
DISQUALIFIED,459,MD03,2019
VOID,360,NC02,2019
VOID,441,WV02,2019
DISQUALIFIED,334,TX23,2019
VOID,398,PA15,2019
VOID,333,TX03,2019
VOID,519,VA11,2019
VOID,478,PA02,2019
VOID,432,MI06,2019
DISQUALIFIED,456,IL01,2019
DECLINED,625,MO07,2019
VOID,579,AR02,2019
DISQUALIFIED,520,CT05,2019
VOID,666,AL01,2019
VOID,0,GA01,2019
DISQUALIFIED,498,TX24,2019
VOID,352,TX22,2019
VOID,594,TN06,2019
VOID,0,VA03,2019
VOID,439,ME01,2019
VOID,557,VA11,2019
DISQUALIFIED,528,IL10,2019
VOID,0,CA10,2019
ACCEPTED,440,WA02,2019
VOID,530,VA03,2019
VOID,508,WI04,2019
VOID,493,NC04,2019
DISQUALIFIED,526,VA11,2019
VOID,0,TX21,2019
VOID,439,MD08,2019
VOID,0,VA01,2019
VOID,0,CO01,2019
ACCEPTED,501,MO03,2019
VOID,0,NY26,2019
VOID,406,FL11,2019
VOID,0,GA13,2019
ACCEPTED,571,VA01,2019
ACCEPTED,530,IL01,2019
VOID,499,GA13,2019
VOID,438,GA12,2019
VOID,320,IL12,2019
VOID,412,IL02,2019
VOID,604,IL02,2019
VOID,381,NC13,2019
VOID,500,SC03,2019
VOID,341,NC01,2019
VOID,0,FL20,2019
DISQUALIFIED,585,MI06,2019
VOID,438,MI13,2019
VOID,0,GA02,2019
VOID,0,TN07,2019
ACCEPTED,523,NC02,2019
VOID,0,SC07,2019
VOID,445,MI14,2019
VOID,0,GA08,2019
VOID,366,IL01,2019
VOID,676,MI14,2019
VOID,457,IL02,2019
VOID,0,IL01,2019
VOID,0,GA08,2019
VOID,395,TX32,2019
ACCEPTED,534,MD08,2019
VOID,0,GA02,2019
VOID,0,OH09,2019
VOID,460,IL01,2019
DISQUALIFIED,443,IL07,2019
VOID,363,NV04,2019
VOID,394,NJ02,2019
VOID,0,NJ04,2019
VOID,605,FL05,2019
VOID,0,WI04,2019
VOID,0,WI04,2019
VOID,455,NY25,2019
VOID,0,IN05,2019
DISQUALIFIED,479,IL01,2019
VOID,423,FL05,2019
VOID,506,FL22,2019
VOID,316,GA02,2019
VOID,465,NY08,2019
VOID,289,AL07,2019
VOID,0,GA13,2019
VOID,672,NE03,2019
VOID,489,VA03,2019
VOID,553,FL12,2019
VOID,514,CA42,2019
VOID,453,CA42,2019
VOID,0,GA13,2019
DISQUALIFIED,521,LA04,2019
VOID,0,NY01,2019
VOID,423,MD05,2019
VOID,0,FL02,2019
VOID,546,GA02,2019
VOID,0,GA03,2019
VOID,0,NJ10,2019
VOID,461,AZ04,2019
VOID,0,NC04,2019
VOID,473,MD05,2019
VOID,388,NC04,2019
VOID,0,TX35,2019
ACCEPTED,486,GA07,2019
DISQUALIFIED,528,SC05,2019
VOID,491,TX04,2019
VOID,352,NJ04,2019
VOID,404,CO06,2019
VOID,469,MI03,2019
VOID,565,MD04,2019
VOID,0,GA05,2019
DISQUALIFIED,500,CA36,2019
VOID,0,FL20,2019
OFFER WITHDRAWN,557,CA08,2019
VOID,0,IL01,2019
VOID,0,IL13,2019
VOID,335,GA01,2019
VOID,570,TN09,2019
VOID,536,NC02,2019
VOID,374,IL02,2019
VOID,415,SC06,2019
VOID,538,FL04,2019
VOID,416,TN05,2019
VOID,0,NC07,2019
VOID,0,SC06,2019
DISQUALIFIED,466,KS04,2019
VOID,0,GA12,2019
ACCEPTED,523,CA15,2019
VOID,0,AR04,2019
VOID,0,SC04,2019
VOID,462,TN06,2019
VOID,280,FL20,2019
VOID,0,GA04,2019
VOID,570,GA13,2019
VOID,408,FL05,2019
VOID,694,GA04,2019
VOID,0,AL05,2019
VOID,0,TX18,2019
VOID,584,NE02,2019
VOID,0,VA02,2019
VOID,416,FL20,2019
VOID,436,MS01,2019
VOID,432,SC07,2019
VOID,0,TX36,2019
VOID,403,WA10,2019
VOID,285,IN05,2019
DISQUALIFIED,545,TX16,2019
VOID,459,WA10,2019
VOID,641,FL15,2019
VOID,527,FL18,2019
VOID,675,GA10,2019
VOID,506,TX02,2019
VOID,366,TX31,2019
VOID,426,CA30,2019
ACCEPTED,483,NY22,2019
DISQUALIFIED,530,AL05,2019
VOID,476,IL07,2019
VOID,0,PA02,2019
VOID,564,IL18,2019
VOID,0,CO05,2019
VOID,455,IL07,2019
VOID,0,AKAL,2019
VOID,437,VA06,2019
DISQUALIFIED,550,TX18,2019
VOID,523,GA11,2019
VOID,462,GA13,2019
VOID,0,CT03,2019
VOID,0,VA04,2019
DISQUALIFIED,521,VA06,2019
VOID,0,MD07,2019
VOID,0,MD05,2019
DISQUALIFIED,449,IL02,2019
VOID,0,NC05,2019
VOID,0,GA08,2019
VOID,462,OH11,2019
VOID,391,MI14,2019
VOID,183,IL02,2019
VOID,0,IL05,2019
DISQUALIFIED,501,AL01,2019
DISQUALIFIED,374,NC02,2019
VOID,357,MI03,2019
VOID,450,OH11,2019
VOID,507,NJ08,2019
ACCEPTED,639,SC06,2019
VOID,321,MD07,2019
VOID,0,MD03,2019
ACCEPTED,545,IN07,2019
DISQUALIFIED,543,TX31,2019
VOID,405,AKAL,2019
VOID,316,AL06,2019
VOID,0,MD06,2019
VOID,440,AL07,2020
ACCEPTED,513,AZ09,2020
VOID,0,AL02,2020
VOID,522,SC02,2020
VOID,518,SC07,2020
VOID,521,NY14,2020
VOID,358,MD04,2020
ACCEPTED,589,TN05,2020
VOID,480,GA05,2020
VOID,0,GA02,2020
VOID,544,MD05,2020
UNRESOLVED,544,NC04,2020
UNRESOLVED,436,VA10,2020
VOID,459,TX25,2020
VOID,453,GA07,2020
DISQUALIFIED,449,MD04,2020
VOID,560,TX24,2020
VOID,640,TX22,2020
UNRESOLVED,431,WA10,2020
VOID,400,VA01,2020
UNRESOLVED,445,FL20,2020
VOID,0,MD01,2020
VOID,455,MD04,2020
VOID,0,PA03,2020
VOID,0,VA10,2020
VOID,451,MD04,2020
VOID,515,TX09,2020
ACCEPTED,510,CA06,2020
ACCEPTED,582,KY02,2020
VOID,0,GA13,2020
DISQUALIFIED,541,LA02,2020
VOID,398,GA05,2020
VOID,396,IL02,2020
ACCEPTED,495,AZ05,2020
DISQUALIFIED,519,FL22,2020
VOID,308,CO05,2020
UNRESOLVED,0,NY18,2020
UNRESOLVED,507,MI11,2020
UNRESOLVED,411,NC04,2020
VOID,0,PA05,2020
VOID,548,IL07,2020
VOID,535,MS03,2020
DISQUALIFIED,502,FL08,2020
VOID,489,VA08,2020
VOID,353,TX12,2020
UNRESOLVED,0,LA04,2020
VOID,542,MD04,2020
VOID,327,MA04,2020
VOID,520,MO01,2020
VOID,0,WA10,2020
DISQUALIFIED,481,AZ07,2020
VOID,553,VA07,2020
VOID,0,OK01,2020
UNRESOLVED,526,FL25,2020
VOID,573,TX28,2020
ACCEPTED,595,MD03,2020
VOID,338,PA01,2020
ACCEPTED,565,MA04,2020
VOID,451,FL02,2020
VOID,309,TX33,2020
UNRESOLVED,485,NC01,2020
VOID,0,SC01,2020
DISQUALIFIED,484,CA53,2020
DISQUALIFIED,478,FL02,2020
VOID,694,AL03,2020
DISQUALIFIED,515,AKAL,2020
VOID,578,FL10,2020
VOID,392,CO04,2020
VOID,490,TX09,2020
VOID,313,FL25,2020
UNRESOLVED,0,TN07,2020
OFFER WITHDRAWN,621,CA39,2020
VOID,470,FL08,2020
VOID,473,OH10,2020
UNRESOLVED,0,DCOL,2020
VOID,518,GA13,2020
VOID,467,IL01,2020
VOID,515,TX22,2020
UNRESOLVED,0,NJ01,2020
VOID,474,NJ08,2020
ACCEPTED,559,MN03,2020
DISQUALIFIED,457,FL17,2020
VOID,371,SC01,2020
UNRESOLVED,0,FL14,2020
UNRESOLVED,408,VA03,2020
DISQUALIFIED,509,FL20,2020
VOID,530,MD04,2020
UNRESOLVED,367,CA34,2020
VOID,384,FL20,2020
OFFER WITHDRAWN,590,NC12,2020
VOID,495,OH12,2020
VOID,0,OH02,2020
DISQUALIFIED,543,NV03,2020
VOID,0,TX20,2020
VOID,545,VA08,2020
UNRESOLVED,536,VA03,2020
VOID,389,NJ05,2020
VOID,0,TN09,2020
VOID,326,CT04,2020
VOID,0,PA10,2020
VOID,0,MN06,2020
VOID,0,AL06,2020
VOID,381,FL24,2020
VOID,553,SC06,2020
VOID,446,WI04,2020
VOID,566,NC04,2020
DISQUALIFIED,414,SC01,2020
VOID,0,NC07,2020
DISQUALIFIED,536,AZ02,2020
VOID,485,TX12,2020
VOID,0,CA35,2020
VOID,0,NC01,2020
DISQUALIFIED,512,VA03,2020
DISQUALIFIED,470,TX30,2020
VOID,405,MS04,2020
VOID,430,TX15,2020
DECLINED,583,VA08,2020
UNRESOLVED,0,LA06,2020
ACCEPTED,572,AZ02,2020
VOID,492,GA04,2020
VOID,408,CA23,2020
VOID,320,NJ12,2020
VOID,0,AL05,2020
ACCEPTED,662,MD06,2020
VOID,550,CA37,2020
ACCEPTED,577,TX09,2020
VOID,519,GA13,2020
VOID,549,VA06,2020
VOID,470,GA05,2020
VOID,532,NJ12,2020
VOID,419,DCOL,2020
VOID,452,VA03,2020
VOID,455,GA04,2020
VOID,385,NC01,2020
VOID,0,AZ08,2020
VOID,557,IL09,2020
