id,date,country,city,perp_group,fatalities,injured,target_type,region,attack_type,weapon_type,links,summary,taggedTopic
200511110001,2005-11-11,Iraq,Baghdad,Unknown,2,2,"Government (Diplomatic),Police",Middle East & North Africa,Armed Assault,Firearms,http://www.start.umd.edu/gtd/search/IncidentSummary.aspx?gtdid=200511110001,A drive-by shooting occurred at the Oman Embassy in Baghdad. Two people were killed including an Oman Embassy official and an Iraqi security officer. Two other people were wounded in the attack as well. No group claimed responsibility for the shooting.,shooting
200510300007,2005-10-30,Algeria,Ouled Bentafath,Algerian Islamic Extremists,1,1,Police,Middle East & North Africa,Assassination,Firearms,http://www.start.umd.edu/gtd/search/IncidentSummary.aspx?gtdid=200510300007,"Four perpetrators armed with Kalashnikovs, believe to be associated with a local 'emir,' assassinated Taleh Rabah, an Algerian municipal guardsman, while he was driving with his wife in Ouled Bentafath, Algeria.  Rabah's wife was wounded in the shooting.",shooting
200510280003,2005-10-28,Thailand,Borko,Thai Islamic Militants,1,1,"Religious Figures/Institutions,Government (General)",Southeast Asia,Assassination,Firearms,http://www.start.umd.edu/gtd/search/IncidentSummary.aspx?gtdid=200510280003,"Two Islamic militants disguised as veiled Muslim women shot and killed a senior imam of the Borko village mosque, Matorhe Dueramae, in Thailand’s Sungai Padi (District). Borko’s Deputy Headman, Mayusho Yitasor was injured in the attack as well. No group claimed responsibility for the shooting.",shooting
200510250004,2005-10-25,Algeria,Médéa,Algerian Islamic Extremists,4,2,"Military,Police,Private Citizens & Property",Middle East & North Africa,Armed Assault,Firearms,http://www.start.umd.edu/gtd/search/IncidentSummary.aspx?gtdid=200510250004,"Four assailants, believed to be affiliated with the Islamic insurgency in Algeria, shot and killed an Algerian policeman and wounded a soldier who were sitting at a café across from an office of the National Liberation Front (FLN) in Medea, Algeria.  The perpetrators subsequently headed to a town market shooting and killing one Algerian citizen and wounding another.  Algerian security forces responding to the attacks killed two of the perpetrators before the rest fled to safety.",shooting
200510250001,2005-10-25,Afghanistan,Fateh Abad,Unknown,1,2,Police,South Asia,Armed Assault,Firearms,http://www.start.umd.edu/gtd/search/IncidentSummary.aspx?gtdid=200510250001,"Unidentified perpetrators fired guns at a police academy vehicle in Fateh Abad, Afghanistan killing an instructor and injuring two other people. No group claimed responsibility for the shooting.",shooting
200510200005,2005-10-20,India,Anantnag district,Unknown,1,0,Private Citizens & Property,South Asia,Armed Assault,Firearms,http://www.start.umd.edu/gtd/search/IncidentSummary.aspx?gtdid=200510200005,Suspected Islamic militants shot and killed a Muslim civilian in the Anantnag (District) of India’s Jammu and Kashmir State. No group claimed responsibility for the shooting.,shooting
200510160004,2005-10-16,West Bank and Gaza Strip,Betar Illlit,Al-Aqsa Martyrs Brigade,3,3,Private Citizens & Property,Middle East & North Africa,Armed Assault,Firearms,http://www.start.umd.edu/gtd/search/IncidentSummary.aspx?gtdid=200510160004,Members of Al-Aqsa Martyrs Brigade fired guns at a hitchhiking post located at the West Bank’s Gush Etzion junction in Israel. Three people were killed and three others were injured in the attack. Al-Aqsa Martyrs Brigade claimed responsibility for the shooting in a phone call to Ynet.,shooting
200510110004,2005-10-11,Sri Lanka,Kopay,Liberation Tigers of Tamil Eelam (LTTE) (suspected),1,0,Educational Institution,South Asia,Assassination,Firearms,http://www.start.umd.edu/gtd/search/IncidentSummary.aspx?gtdid=200510110004,"Kopay Christian College Principal, Sivakadadchan, was shot dead in his home in Manipay, Kopay, Sri Lanka.  The Liberation Tigers of Tamil Eelam (LTTE) are believed responsible for the shooting.  The victim was an outspoken opponent of child conscription by the LTTE.",shooting
200509160002,2005-09-16,Iraq,Baghdad,Unknown,2,12,Private Citizens & Property,Middle East & North Africa,Armed Assault,Firearms,http://www.start.umd.edu/gtd/search/IncidentSummary.aspx?gtdid=200509160002,"Unidentified perpetrators opened fire on a group of day laborers waiting for jobs in Baghdad, Iraq killing three and wounding 12 others. The perpetrators fired on the group of workers from a vehicle in a drive-by shooting attack. No group claimed responsibility for the incident.",shooting
200509140003,2005-09-14,Pakistan,Quetta,Lashkar-e-Jhangvi,1,0,Private Citizens & Property,South Asia,Armed Assault,Firearms,http://www.start.umd.edu/gtd/search/IncidentSummary.aspx?gtdid=200509140003,"Suspected members of Sipah-e Sahaba and Lashkar-e Jhangvi shot and killed Ijaz Hussain, a Shi i Pakistan Railways employee, in Quetta, Pakistan. The perpetrators were riding on a motorcycle when they attacked Hussain, but authorities later apprehended three of the suspected attackers. Mohammed Zarar, who claimed to speak for Lashkar-e Jhangvi, claimed responsibility for the shooting during a call to the press club in Quetta.",shooting
200509140002,2005-09-14,Iraq,Taji,Unknown,17,0,"Private Citizens & Property,Police",Middle East & North Africa,Armed Assault,Firearms,http://www.start.umd.edu/gtd/search/IncidentSummary.aspx?gtdid=200509140002,"Unidentified gunmen wearing military uniforms executed 17 men in the Sunni village of Taji, 10 miles north of Baghdad. The gunmen searched the village, abducted the men then handcuffed and blindfolded them before shooting them to death. The dead included an Iraqi policeman and civilians who had worked as drivers and construction workers for the U.S. military. No group claimed responsibility for the executions.",shooting
200509130005,2005-09-13,Algeria,Ben Choud,Algerian Islamic Extremists,1,0,Police,Middle East & North Africa,Assassination,Firearms,http://www.start.umd.edu/gtd/search/IncidentSummary.aspx?gtdid=200509130005,"Unknown perpetrators assassinated the chief of the National Gendarmerie brigade in Benchoud, Algeria.  After the shooting the assailants escaped in a vehicle.  The specific reasons behind why the National Gendarmerie chief was targeted are unknown.",shooting
200509130001,2005-09-13,Pakistan,Quetta,"Lashkar-e-Jhangvi (suspected),Sipah-e-Sahaba/Pakistan (SSP)",1,0,Private Citizens & Property,South Asia,Armed Assault,Firearms,http://www.start.umd.edu/gtd/search/IncidentSummary.aspx?gtdid=200509130001,"Suspected members of Sipah-e Sahaba and Lashkar-e Jhangvi shot and killed Ayaz Ali Bangash, a Shi i worker, in Quetta, Pakistan. The perpetrators were riding on a motorcycle when they attacked Bangash, but authorities later apprehended three of the suspected attackers. Mohammed Zarar, who claimed to speak for Lashkar-e Jhangvi, claimed responsibility for the shooting during a call to the press club in Quetta.",shooting
200509100001,2005-09-10,Sri Lanka,Kunchikulam,Liberation Tigers of Tamil Eelam (LTTE),0,3,Police,South Asia,Bombing/Explosion,"Explosives/Bombs/Dynamite,Firearms",http://www.start.umd.edu/gtd/search/IncidentSummary.aspx?gtdid=200509100001,"Members of the Liberation Tigers of Tamil Eelam (LTTE) attacked a police checkpoint on Mannar Road in Kunchikulam, Sri Lanka severely injuring three officers. The perpetrators hurled a grenade at the checkpoint and then began shooting at the policemen who returned fire. No group claimed responsibility for the attack.",shooting
200509090005,2005-09-09,Sri Lanka,Vavuniya district,Liberation Tigers of Tamil Eelam (LTTE) (suspected),1,1,"Terrorists/Non-state Militia,Violent Political Party",South Asia,Armed Assault,Firearms,http://www.start.umd.edu/gtd/search/IncidentSummary.aspx?gtdid=200509090005,"Suspected LTTE members shot and killed a member of the People's Liberation Organization of Tamil Eelam (PLOTE) when he was working inside a partially built house in Thinayakulam, Vavuniya, Sri Lanka. The victim's name was Gopal Vilvarasa. Another person with Vilvarasa at the time of the shooting was wounded, an English teacher named Sivaras Paradepan.",shooting
200509070005,2005-09-07,Russia,Grozny,Unknown,1,0,Police,Eastern Europe,Armed Assault,Firearms,http://www.start.umd.edu/gtd/search/IncidentSummary.aspx?gtdid=200509070005,"Unknown attackers opened fire on a Russian police commander, Sergeant Saidakhmed Abdulkadyrov, killing him while he was on his way home from work in Grozny, Chechnya. The attackers fled the scene of the attack after stealing the officer’s pistol and cell phone. No group claimed responsibility for the shooting.",shooting
200508200009,2005-08-20,Thailand,Yarang (District),Thai Islamic Militants,0,6,Private Citizens & Property,Southeast Asia,Armed Assault,Firearms,http://www.start.umd.edu/gtd/search/IncidentSummary.aspx?gtdid=200508200009,Two suspected Islamic militants fired assault rifles into the home of nine construction workers injuring five men and one woman in Thailand's Yarang (District). The workers were Myanmar nationals working in Thailand. No group claimed responsibility for the shooting.,shooting
200508180005,2005-08-18,India,Pulwama district,Unknown,1,0,Private Citizens & Property,South Asia,Armed Assault,Firearms,http://www.start.umd.edu/gtd/search/IncidentSummary.aspx?gtdid=200508180005,"Unknown perpetrators shot and killed contractor, Ghulam Bhat, in his house in India's Pulwama (District). No group claimed responsibility for the shooting.",shooting
200508160002,2005-08-16,Sri Lanka,Batticaloa,Liberation Tigers of Tamil Eelam (LTTE) (suspected),0,2,Police,South Asia,"Armed Assault,Bombing/Explosion","Firearms,Explosives/Bombs/Dynamite",http://www.start.umd.edu/gtd/search/IncidentSummary.aspx?gtdid=200508160002,"Unidentified gunmen shot at policemen who were on foot patrol duty in front of the Batticaloa Jayanthipuram checkpoint, in Sri Lanka. Two were wounded. At least three grenades were reported thrown and the policemen were then shot at.",shooting
200508150006,2005-08-15,India,Unknown,Communist Party of India - Maoist (CPI-Maoist),10,0,"Government (General),Private Citizens & Property",South Asia,Armed Assault,Firearms,http://www.start.umd.edu/gtd/search/IncidentSummary.aspx?gtdid=200508150006,"Suspected Communist Party of India - Maoist (CPI-M) members killed an Indian lawmaker and nine other people who were returning home after attending an Indian Independence Day celebration Narayanpet, India. The attackers fired automatic weapons at the victims' car. Narsi Reddy, an influential legislator belonging to the Congress Party and Ram Mohan, Narayanpet's Municipal Commissioner were among those killed in the attack. No group claimed responsibility for the shooting.",shooting
200508080008,2005-08-08,Thailand,Muang (District),Thai Islamic Militants,1,0,"Private Citizens & Property,Private Citizens & Property",Southeast Asia,Armed Assault,Firearms,http://www.start.umd.edu/gtd/search/IncidentSummary.aspx?gtdid=200508080008,"Suspected Islamic militants shot and killed a Buddhist civilian, Pra-oth Rattanakornpitak, in Thailand's Yala Province. No group claimed responsibility for the shooting attack.",shooting
200508070017,2005-08-07,Thailand,Rangae (District),Thai Islamic Militants,1,0,Private Citizens & Property,Southeast Asia,Armed Assault,Firearms,http://www.start.umd.edu/gtd/search/IncidentSummary.aspx?gtdid=200508070017,"Two suspected Islamic militants shot and killed Sama-ae Samuyama, an assistant village headman, in Rangae (District), Thailand. No group claimed responsibility for the shooting.",shooting
200508070015,2005-08-07,West Bank and Gaza Strip,Ramallah,Al-Aqsa Martyrs Brigade,0,2,Private Citizens & Property,Middle East & North Africa,Armed Assault,Firearms,http://www.start.umd.edu/gtd/search/IncidentSummary.aspx?gtdid=200508070015,"Gunmen belonging to the Al-Aqsa Martyrs Brigade shot two Israeli civilians while they were driving in Ramallah, Palestine. The car's driver and a child who was a passenger were injured in the attack. Al-Aqsa Martyrs Brigade claimed responsibility for the shooting.",shooting
200508050006,2005-08-05,Iraq,Baghdad,Unknown,2,1,Government (General),Middle East & North Africa,Assassination,Firearms,http://www.start.umd.edu/gtd/search/IncidentSummary.aspx?gtdid=200508050006,"Unknown gunmen injured Ahmed Abbas Chalabi, a cousin of Iraqi Deputy Prime Minister Ahmed Chalabi, in a drive-by-shooting that left his two bodyguards dead in Baghdad, Iraq. No group claimed responsibility for the attack.",shooting
200508040009,2005-08-04,Thailand,Rue So (District),Thai Islamic Militants,1,0,"Private Citizens & Property,Private Citizens & Property",Southeast Asia,Armed Assault,Firearms,http://www.start.umd.edu/gtd/search/IncidentSummary.aspx?gtdid=200508040009,"Suspected Islamic militants shot and killed a Buddhist bus driver, Sakchai Maytheesuraphan, in a drive-by-shooting in Thailand's Rue So (District). No group claimed responsibility for the murder.",shooting
